run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_t5-small_fs10_supp123_seed0_tau2.5_a0.1,student,t5-small,,0.2711842105263158,0.24600138976421426,60771332,14.800755799903223,231.82423400878906,0.2941344369915799,0,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau3.0_a0.1,student,t5-small,,0.2710526315789474,0.2454581885448065,60771332,12.842697400143757,231.82423400878906,0.29399172256315115,0,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau3.0_a0.5,student,t5-small,,0.27092105263157895,0.23822678949710577,60771332,13.672845466498984,231.82423400878906,0.2938490081347224,2,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.5_a0.3,student,t5-small,,0.27092105263157895,0.17506887827266304,60771332,13.20496780014461,231.82423400878906,0.2938490081347224,8,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.5_a0.5,student,t5-small,,0.2706578947368421,0.16629905205282725,60771332,15.029468133313154,231.82423400878906,0.29356357927786497,8,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.0_a0.7,student,t5-small,,0.27052631578947367,0.22823807529137857,60771332,16.343677866704336,231.82423400878906,0.29342086484943625,0,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau0.1_a0.1,student,t5-small,,0.27052631578947367,0.24370360206735053,60771332,14.60908540005524,231.82423400878906,0.29342086484943625,2,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.0_a0.7,student,t5-small,,0.27052631578947367,0.16041471481497807,60771332,14.160723800159758,231.82423400878906,0.29342086484943625,8,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.1_a0.7,student,t5-small,,0.2702631578947368,0.16183848407631463,60771332,13.074704000124862,231.82423400878906,0.29313543599257885,8,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau3.0_a0.7,student,t5-small,,0.27013157894736844,0.2263632094969997,60771332,12.106705400098386,231.82423400878906,0.2929927215641502,0,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.5_a0.7,student,t5-small,,0.27013157894736844,0.16141606234361736,60771332,14.749937266484872,231.82423400878906,0.2929927215641502,8,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.0_a0.7,student,t5-small,,0.27013157894736844,0.15930192033907728,60771332,14.953568933196948,231.82423400878906,0.2929927215641502,8,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.5_a0.5,student,t5-small,,0.27,0.2491372012747143,60771332,14.772279733248675,231.82423400878906,0.29285000713572146,0,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.0_a0.5,student,t5-small,,0.27,0.1629110498174809,60771332,12.855379000029643,231.82423400878906,0.29285000713572146,8,123,10,1.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.5_a0.7,student,t5-small,,0.27,0.15940870206426871,60771332,13.021899999997308,231.82423400878906,0.29285000713572146,8,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.5_a0.3,student,t5-small,,0.2698684210526316,0.26183294485144126,60771332,18.174049666534604,231.82423400878906,0.29270729270729273,0,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.5_a0.7,student,t5-small,,0.2698684210526316,0.22629136412821732,60771332,16.504024133610073,231.82423400878906,0.29270729270729273,0,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau0.5_a0.9,student,t5-small,,0.2698684210526316,0.18787135310382075,60771332,18.76340900004531,231.82423400878906,0.29270729270729273,6,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau1.0_a0.9,student,t5-small,,0.2698684210526316,0.1880687370020388,60771332,11.520554199887556,231.82423400878906,0.29270729270729273,6,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau1.5_a0.9,student,t5-small,,0.2698684210526316,0.1880625079051348,60771332,13.159942266671957,231.82423400878906,0.29270729270729273,6,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau2.0_a0.9,student,t5-small,,0.2698684210526316,0.1880687370020388,60771332,12.846500266762936,231.82423400878906,0.29270729270729273,6,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau2.5_a0.9,student,t5-small,,0.2698684210526316,0.18806937096868065,60771332,13.33868933343183,231.82423400878906,0.29270729270729273,6,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau3.0_a0.9,student,t5-small,,0.2698684210526316,0.18805773660090022,60771332,15.249272799943961,231.82423400878906,0.29270729270729273,6,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.5_a0.7,student,t5-small,,0.26973684210526316,0.22955579631063608,60771332,13.787073199879766,231.82423400878906,0.292564578278864,0,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.1_a0.9,student,t5-small,,0.26973684210526316,0.15838306771852823,60771332,13.846152599944617,231.82423400878906,0.292564578278864,8,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.5_a0.5,student,t5-small,,0.26973684210526316,0.16117598848567866,60771332,16.47724846661731,231.82423400878906,0.292564578278864,8,123,10,2.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.1_a0.5,student,t5-small,,0.26960526315789474,0.23339577038215198,60771332,20.24529560015556,231.82423400878906,0.2924218638504353,0,123,10,0.1,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.5_a0.7,student,t5-small,,0.26960526315789474,0.22648938092276183,60771332,16.086215933561714,231.82423400878906,0.2924218638504353,0,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.5_a0.7,student,t5-small,,0.26960526315789474,0.15867991586103378,60771332,16.983166266436456,231.82423400878906,0.2924218638504353,8,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.0_a0.7,student,t5-small,,0.2694736842105263,0.22607015408793435,60771332,13.587585733330343,231.82423400878906,0.29227914942200656,0,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.0_a0.9,student,t5-small,,0.2694736842105263,0.1575532314377447,60771332,11.638154333559214,231.82423400878906,0.29227914942200656,8,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.5_a0.5,student,t5-small,,0.2694736842105263,0.1617510471737775,60771332,13.530523599789982,231.82423400878906,0.29227914942200656,8,123,10,1.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.5_a0.9,student,t5-small,,0.2694736842105263,0.1574912917788565,60771332,13.420602599580889,231.82423400878906,0.29227914942200656,8,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed6_tau0.1_a0.9,student,t5-small,,0.2693421052631579,0.18619442844841255,60771332,13.414935533243503,231.82423400878906,0.29213643499357783,6,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.5_a0.9,student,t5-small,,0.2693421052631579,0.1578028603776489,60771332,11.237516533462136,231.82423400878906,0.29213643499357783,8,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.0_a0.5,student,t5-small,,0.2693421052631579,0.16123427490442888,60771332,12.793921866735522,231.82423400878906,0.29213643499357783,8,123,10,2.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau3.0_a0.7,student,t5-small,,0.2693421052631579,0.15825871863992996,60771332,13.715309466594286,231.82423400878906,0.29213643499357783,8,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.0_a0.9,student,t5-small,,0.26921052631578946,0.15715725983378798,60771332,13.871441666439447,231.82423400878906,0.2919937205651491,8,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau3.0_a0.5,student,t5-small,,0.26907894736842103,0.1600431048784758,60771332,14.760532466607401,231.82423400878906,0.2918510061367204,8,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.5_a0.9,student,t5-small,,0.26881578947368423,0.15663549245396285,60771332,15.538295533527466,231.82423400878906,0.29156557727986304,8,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau3.0_a0.9,student,t5-small,,0.26881578947368423,0.15665467403871508,60771332,12.797755533150243,231.82423400878906,0.29156557727986304,8,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.0_a0.1,student,t5-small,,0.2686842105263158,0.24422002173585827,60771332,14.648024533259255,231.82423400878906,0.2914228628514343,0,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau1.0_a0.3,student,t5-small,,0.26842105263157895,0.2374137436838024,60771332,12.256862133047738,231.82423400878906,0.29113743399457687,2,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.1_a0.3,student,t5-small,,0.2681578947368421,0.2524289210289664,60771332,17.85690320005718,231.82423400878906,0.2908520051377194,0,123,10,0.1,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau0.5_a0.1,student,t5-small,,0.26710526315789473,0.19292771850696558,60771332,12.556040599884,231.82423400878906,0.2897102897102897,8,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.5_a0.3,student,t5-small,,0.2669736842105263,0.16585803662452198,60771332,14.888289399580875,231.82423400878906,0.289567575281861,8,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau3.0_a0.3,student,t5-small,,0.2669736842105263,0.16393010936999383,60771332,11.979840599936628,231.82423400878906,0.289567575281861,8,123,10,3.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.1_a0.7,student,t5-small,,0.2668421052631579,0.21707860299006398,60771332,17.66653393339463,231.82423400878906,0.2894248608534323,0,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.5_a0.1,student,t5-small,,0.2668421052631579,0.24317142381236143,60771332,16.583075266801945,231.82423400878906,0.2894248608534323,0,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.0_a0.3,student,t5-small,,0.2668421052631579,0.1648125519166698,60771332,11.526048399900901,231.82423400878906,0.2894248608534323,8,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.5_a0.3,student,t5-small,,0.26671052631578945,0.1639439990651042,60771332,15.0909521329595,231.82423400878906,0.28928214642500355,8,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.0_a0.9,student,t5-small,,0.26644736842105265,0.2076880228779184,60771332,16.217289066844387,231.82423400878906,0.28899671756814616,0,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.5_a0.9,student,t5-small,,0.26644736842105265,0.20755765761448386,60771332,15.337518066735356,231.82423400878906,0.28899671756814616,0,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.5_a0.9,student,t5-small,,0.26631578947368423,0.2079126714037547,60771332,12.163639599990953,231.82423400878906,0.28885400313971743,0,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau3.0_a0.9,student,t5-small,,0.26631578947368423,0.2073694925452616,60771332,11.87489439980709,231.82423400878906,0.28885400313971743,0,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.0_a0.3,student,t5-small,,0.26631578947368423,0.1666844117156286,60771332,12.151263399937307,231.82423400878906,0.28885400313971743,8,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.0_a0.9,student,t5-small,,0.26592105263157895,0.20806897949114037,60771332,14.57359953346895,231.82423400878906,0.2884258598544313,0,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.5_a0.3,student,t5-small,,0.26592105263157895,0.17754166473679434,60771332,17.92490759980865,231.82423400878906,0.2884258598544313,5,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.1_a0.9,student,t5-small,,0.2657894736842105,0.20481846200923143,60771332,16.60601153337969,231.82423400878906,0.2882831454260026,0,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.5_a0.9,student,t5-small,,0.26539473684210524,0.2080436195265241,60771332,16.328261466454325,231.82423400878906,0.2878550021407164,0,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.0_a0.5,student,t5-small,,0.26539473684210524,0.17728055683902708,60771332,16.427502266681888,231.82423400878906,0.2878550021407164,5,123,10,1.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau1.0_a0.1,student,t5-small,,0.265,0.24328547675249257,60771332,12.034143133435768,231.82423400878906,0.2874268588554303,0,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau0.5_a0.1,student,t5-small,,0.265,0.2038613863682588,60771332,12.12315653334978,231.82423400878906,0.2874268588554303,4,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.0_a0.1,student,t5-small,,0.2648684210526316,0.18372554463867694,60771332,15.33530706668292,231.82423400878906,0.28728414442700156,8,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau1.5_a0.3,student,t5-small,,0.26460526315789473,0.23224636836952378,60771332,12.166706800053362,231.82423400878906,0.28699871557014417,2,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.0_a0.3,student,t5-small,,0.2644736842105263,0.1764248616494419,60771332,12.924362666672096,231.82423400878906,0.28685600114171544,5,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.5_a0.5,student,t5-small,,0.2643421052631579,0.17672533029765547,60771332,15.474832133501573,231.82423400878906,0.2867132867132867,5,123,10,1.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.5_a0.5,student,t5-small,,0.2640789473684211,0.1758059008887943,60771332,12.852667733265358,231.82423400878906,0.2864278578564293,5,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.5_a0.5,student,t5-small,,0.2640789473684211,0.17656746168942428,60771332,16.655583133312273,231.82423400878906,0.2864278578564293,5,123,10,2.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.0_a0.5,student,t5-small,,0.26394736842105265,0.17645516455674345,60771332,19.183306000013545,231.82423400878906,0.2862851434280006,5,123,10,2.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau1.5_a0.1,student,t5-small,,0.26394736842105265,0.1799928741093116,60771332,12.653297600021082,231.82423400878906,0.2862851434280006,8,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau2.5_a0.3,student,t5-small,,0.2638157894736842,0.23050991639430018,60771332,11.252153866856437,231.82423400878906,0.2861424289995719,2,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.5_a0.7,student,t5-small,,0.2638157894736842,0.17596510874660173,60771332,14.279982533298607,231.82423400878906,0.2861424289995719,5,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau3.0_a0.5,student,t5-small,,0.2638157894736842,0.1763957768750935,60771332,18.163001666835044,231.82423400878906,0.2861424289995719,5,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau3.0_a0.3,student,t5-small,,0.2636842105263158,0.2300618521773263,60771332,10.41499233348683,231.82423400878906,0.28599971457114315,2,123,10,3.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.0_a0.7,student,t5-small,,0.2636842105263158,0.1758765062633492,60771332,14.429730733293885,231.82423400878906,0.28599971457114315,5,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau2.0_a0.3,student,t5-small,,0.26355263157894737,0.2303166190878679,60771332,13.76428073332742,231.82423400878906,0.2858570001427144,2,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.0_a0.1,student,t5-small,,0.26342105263157894,0.17809795129040734,60771332,14.452954200169188,231.82423400878906,0.2857142857142857,8,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.5_a0.5,student,t5-small,,0.2632894736842105,0.22433110129644374,60771332,16.763224866735982,231.82423400878906,0.28557157128585703,3,123,10,1.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.0_a0.7,student,t5-small,,0.2632894736842105,0.17561172236607153,60771332,13.723732000107702,231.82423400878906,0.28557157128585703,5,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.5_a0.7,student,t5-small,,0.2632894736842105,0.17562320635625128,60771332,17.728107666880533,231.82423400878906,0.28557157128585703,5,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.5_a0.1,student,t5-small,,0.2632894736842105,0.2284094503682427,60771332,13.193710733442762,231.82423400878906,0.28557157128585703,7,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau2.5_a0.1,student,t5-small,,0.2632894736842105,0.1765026167758318,60771332,13.923205799922775,231.82423400878906,0.28557157128585703,8,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.0_a0.3,student,t5-small,,0.2631578947368421,0.17564807561454468,60771332,15.142231666747344,231.82423400878906,0.2854288568574283,5,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau3.0_a0.7,student,t5-small,,0.2631578947368421,0.1755258469742505,60771332,17.616398000063782,231.82423400878906,0.2854288568574283,5,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau3.0_a0.1,student,t5-small,,0.26302631578947366,0.2144813863496804,60771332,13.811228933385186,231.82423400878906,0.2852861424289996,3,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.5_a0.3,student,t5-small,,0.26302631578947366,0.17554300557313238,60771332,21.881833066618128,231.82423400878906,0.2852861424289996,5,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau3.0_a0.3,student,t5-small,,0.26289473684210524,0.21976067087897982,60771332,12.865004466463384,231.82423400878906,0.28514342800057085,7,123,10,3.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.1_a0.3,student,t5-small,,0.26276315789473687,0.22657859470277342,60771332,14.058613133238396,231.82423400878906,0.2850007135721422,3,123,10,0.1,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.5_a0.3,student,t5-small,,0.26276315789473687,0.17542419501752973,60771332,13.504350866727085,231.82423400878906,0.2850007135721422,5,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau3.0_a0.3,student,t5-small,,0.26276315789473687,0.17546386945250722,60771332,15.38980106664288,231.82423400878906,0.2850007135721422,5,123,10,3.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed8_tau3.0_a0.1,student,t5-small,,0.26276315789473687,0.17508010370792534,60771332,12.411549200381463,231.82423400878906,0.2850007135721422,8,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.5_a0.3,student,t5-small,,0.2625,0.21938153743562552,60771332,11.769079733494436,231.82423400878906,0.28471528471528473,7,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau3.0_a0.5,student,t5-small,,0.2623684210526316,0.22252592964210752,60771332,12.561562466483641,231.82423400878906,0.284572570286856,3,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.5_a0.7,student,t5-small,,0.2623684210526316,0.1750243865786858,60771332,18.06811886660095,231.82423400878906,0.284572570286856,5,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.1_a0.5,student,t5-small,,0.26223684210526316,0.2221038311222353,60771332,12.490346733102342,231.82423400878906,0.2844298558584273,3,123,10,0.1,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.0_a0.5,student,t5-small,,0.26223684210526316,0.22268616047355502,60771332,13.652170533653893,231.82423400878906,0.2844298558584273,3,123,10,2.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.5_a0.1,student,t5-small,,0.26223684210526316,0.17477464528071723,60771332,19.630384666500806,231.82423400878906,0.2844298558584273,5,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.5_a0.3,student,t5-small,,0.26223684210526316,0.21878478105925334,60771332,12.103738066798542,231.82423400878906,0.2844298558584273,7,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.0_a0.3,student,t5-small,,0.26223684210526316,0.21898754086329864,60771332,14.055949999844112,231.82423400878906,0.2844298558584273,7,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.0_a0.5,student,t5-small,,0.26210526315789473,0.22429691835345533,60771332,15.343228666703604,231.82423400878906,0.28428714142999856,3,123,10,1.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.5_a0.1,student,t5-small,,0.26210526315789473,0.21456873567129392,60771332,12.945675866891785,231.82423400878906,0.28428714142999856,3,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.5_a0.5,student,t5-small,,0.26210526315789473,0.22252481599840623,60771332,12.083366133689802,231.82423400878906,0.28428714142999856,3,123,10,2.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.0_a0.3,student,t5-small,,0.26210526315789473,0.21840563626532492,60771332,13.785614466663295,231.82423400878906,0.28428714142999856,7,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.5_a0.7,student,t5-small,,0.2619736842105263,0.2227096631918885,60771332,10.90803726692684,231.82423400878906,0.28414442700156983,3,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.5_a0.3,student,t5-small,,0.2619736842105263,0.21606797983390158,60771332,13.932262400097292,231.82423400878906,0.28414442700156983,7,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.1_a0.7,student,t5-small,,0.2618421052631579,0.21817745070235176,60771332,12.514092000734914,231.82423400878906,0.28400171257314116,3,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.0_a0.1,student,t5-small,,0.2618421052631579,0.21608704617708951,60771332,13.638817467047678,231.82423400878906,0.28400171257314116,3,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.1_a0.7,student,t5-small,,0.2618421052631579,0.17473797210907463,60771332,17.3219674000696,231.82423400878906,0.28400171257314116,5,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.1_a0.9,student,t5-small,,0.26171052631578945,0.1747009116258134,60771332,16.471252666754783,231.82423400878906,0.28385899814471244,5,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.0_a0.7,student,t5-small,,0.2615789473684211,0.22161491519510695,60771332,11.837192132952623,231.82423400878906,0.28371628371628377,3,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau1.0_a0.1,student,t5-small,,0.2615789473684211,0.19533516594089143,60771332,18.050980066588334,231.82423400878906,0.28371628371628377,4,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.0_a0.9,student,t5-small,,0.26144736842105265,0.17448832270967063,60771332,16.497076199933264,231.82423400878906,0.28357356928785504,5,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.5_a0.9,student,t5-small,,0.26144736842105265,0.17448000460669238,60771332,15.456190999915028,231.82423400878906,0.28357356928785504,5,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau3.0_a0.7,student,t5-small,,0.2613157894736842,0.2201546700338811,60771332,15.348907466977835,231.82423400878906,0.2834308548594263,3,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.5_a0.9,student,t5-small,,0.2613157894736842,0.17439764928690926,60771332,13.556614666473857,231.82423400878906,0.2834308548594263,5,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.0_a0.9,student,t5-small,,0.2613157894736842,0.17439764928690926,60771332,15.859310400082904,231.82423400878906,0.2834308548594263,5,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.5_a0.7,student,t5-small,,0.2611842105263158,0.22012431421917747,60771332,14.634587533995122,231.82423400878906,0.2832881404309976,3,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.1_a0.9,student,t5-small,,0.26092105263157894,0.2146882889078639,60771332,13.936529800654776,231.82423400878906,0.28300271157414014,3,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.5_a0.7,student,t5-small,,0.26092105263157894,0.22042288942262958,60771332,14.12196953339541,231.82423400878906,0.28300271157414014,3,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.1_a0.5,student,t5-small,,0.26092105263157894,0.17410532155311154,60771332,12.389753799895212,231.82423400878906,0.28300271157414014,5,123,10,0.1,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.5_a0.9,student,t5-small,,0.26092105263157894,0.1741427065746226,60771332,16.31163506669206,231.82423400878906,0.28300271157414014,5,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau3.0_a0.9,student,t5-small,,0.26092105263157894,0.1741427065746226,60771332,14.230154866587933,231.82423400878906,0.28300271157414014,5,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.5_a0.1,student,t5-small,,0.2607894736842105,0.21693035349696188,60771332,16.818273600316996,231.82423400878906,0.2828599971457114,3,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.0_a0.9,student,t5-small,,0.2606578947368421,0.2159216387647659,60771332,15.132744799241967,231.82423400878906,0.2827172827172827,3,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau3.0_a0.3,student,t5-small,,0.2606578947368421,0.21775342812607934,60771332,11.561621666381447,231.82423400878906,0.2827172827172827,3,123,10,3.0,0.3,5,2e-05,8,128
